"rep","b","theta","g","x","c","a","w","r","mu","m","ep_s","tau_s","tau_p","timestep","S","P","I_s","I_p","H","P.prop","i_s_mean","i_p_mean","H_SP","seeds"
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.15,100,0.902985021736337,0.641775542275408,0.122548008546546,0.0968868092149505,2.18223245578724,0.415453085239771,0.13571433146355,0.150966814458899,1.41266711918123,1.80954322221112
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.2,100,0.892407080297787,0.645782550980446,0.11975944475876,0.102192328625704,2.08652622692619,0.419832859257933,0.13419822343722,0.15824572601188,1.35648179164508,1.79514084156269
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.25,100,0.882853107884858,0.649021173314815,0.117243610706313,0.107062177792015,2.00229293114321,0.423677831320818,0.13280081324877,0.164959453087186,1.30708698208259,1.78031971965466
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.3,100,0.87416980000603,0.651642498380688,0.114961097859527,0.11155373246916,1.92760084476698,0.427079070649573,0.131508887470986,0.171188547012154,1.2633276365678,1.76531687432248
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.35,100,0.866229327490183,0.653762286350663,0.112878953064791,0.115715350252996,1.86090143248534,0.4301091403384,0.130310703508328,0.176999121345659,1.224284012846,1.75028985623991
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.4,100,0.858925707850891,0.655470208005068,0.110969735247652,0.119587679981765,1.80094900746226,0.432826185769648,0.129195964486042,0.182445637530547,1.18921940333175,1.73534326787818
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.45,100,0.852171106777378,0.656836503709492,0.109210584110882,0.123204930861166,1.74673574774738,0.435277131238303,0.128155699298325,0.187573209109672,1.15753938920415,1.72054609653767
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.5,100,0.845892544132703,0.657916797256301,0.107582398970724,0.126595989092419,1.69744066500432,0.43750013991043,0.127182110442916,0.19241945124423,1.12876055380562,1.70594315563641
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.55,100,0.840029126425251,0.658755599822529,0.106069150466697,0.129785357149383,1.65239004150893,0.439526496558134,0.126268419903575,0.197015945191734,1.10248657633822,1.69156272113887
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.6,100,0.834529786015032,0.659388883225562,0.104657317693872,0.132793926490233,1.61102688166618,0.44138204897108,0.125408726504085,0.201389392312225,1.078389951767,1.67742168627183
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.65,100,0.829351458987422,0.659845988387735,0.103335433270224,0.135639606517742,1.57288730316272,0.443088315488838,0.124597879644884,0.205562523535474,1.05619795812508,1.66352907903754
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.7,100,0.824457624769688,0.660151055265107,0.10209371734699,0.138337834410116,1.53758222358692,0.444663340678861,0.123831370199905,0.209554818259832,1.03568182260048,1.64988848680401
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.75,100,0.819817136925854,0.660324105195538,0.100923783333893,0.140901988243337,1.50478307904666,0.446122360761421,0.123105237483003,0.213383075272729,1.01664830100265,1.63649974271729
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.8,100,0.815403285557158,0.660381868348624,0.099818400836236,0.143343722402209,1.47421061777951,0.447478324741831,0.122415990472777,0.217061868704329,0.998933085807169,1.62336010789666
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.85,100,0.811193042991424,0.660338422409446,0.0987713040345029,0.145673240809594,1.44562604801971,0.448742305506569,0.121760541325978,0.220603914395987,0.982395607576015,1.61046510555597
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.9,100,0.807166454372769,0.660205690107878,0.0977770361345836,0.147899520433199,1.41882399772497,0.449923826475218,0.121136149309579,0.224020366151392,0.966914905030541,1.5978091124747
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,0.95,100,0.803306142965039,0.659993830191884,0.0968308224960569,0.150030494971601,1.39362687706302,0.451031123008916,0.120540373485319,0.227321056816519,0.952386320390896,1.58538577979219
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.6,1,100,0.799596906537854,0.659711547223188,0.0959284666304418,0.15207320655625,1.36988033384934,0.452071353059683,0.119971032711719,0.230514695697455,0.93871883652752,1.57318833278222
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0,100,0.943064913595074,0.639347709124258,0.137557704402054,0.0821219288787942,2.3924323355307,0.40403349919287,0.145862392311541,0.128446427048718,1.51188906179184,1.88142075361311
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.05,100,0.928544178082829,0.64616404843557,0.133468712130137,0.0888359595376122,2.25623052624481,0.410338904410379,0.143739754424728,0.137482052356044,1.43279274741152,1.86955734777576
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.1,100,0.915721418205531,0.651584980613293,0.129852922024106,0.0949054399067351,2.13941128940874,0.415735545458342,0.141803958542948,0.145653203696327,1.36502428052426,1.85613176164538
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.15,100,0.904331386914417,0.655924309815188,0.126638233111875,0.10041991656652,2.03837224836098,0.420395394927925,0.14003520716445,0.153096805628097,1.30643474183977,1.84179821544891
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.2,100,0.894143982641518,0.659415457017948,0.123762341233242,0.105457481703602,1.95022406949952,0.424454604171753,0.138414331065136,0.159925704775724,1.25532632979077,1.82698055961598
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.25,100,0.884966990934582,0.662233203514731,0.121173109321459,0.110084291394379,1.87267567642767,0.428020372470568,0.13692387463344,0.166231911674193,1.21036416822207,1.81195416361243
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.3,100,0.876642430460836,0.664509742143595,0.118827499080071,0.114355691285254,1.80391328136689,0.431177241258807,0.135548423109757,0.172090315660929,1.17049653722281,1.79689826801128
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.35,100,0.86904115361497,0.666346214561362,0.116690129537498,0.118317805263258,1.7424957755425,0.433992247411036,0.134274572673687,0.177562058097897,1.13489000343422,1.7819293517993
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.4,100,0.862057543162298,0.667820935977894,0.114731886048397,0.122009107358043,1.68727090515617,0.436518942571972,0.133090751259509,0.182697338141075,1.1028790378857,1.76712251715932
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.45,100,0.85560492038158,0.668995266373954,0.112928720053474,0.125461804698944,1.63731030950688,0.438800462039577,0.131986992317798,0.187537656849149,1.073927659022,1.75252532874159
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.5,100,0.849611778275791,0.669917828799569,0.111260663037178,0.128702992666164,1.59185987425057,0.440871849867381,0.130954708823566,0.192117580893149,1.04760043294873,1.73816687357218
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.55,100,0.844018768331652,0.670627567860385,0.109711034887405,0.131755596075407,1.5503019396974,0.442761819598366,0.129986487272395,0.196466119780565,1.02354054715836,1.72406376330881
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.6,100,0.838776316845281,0.671155990479587,0.108265814748019,0.134639127278631,1.51212649129725,0.444494092366741,0.129075908050452,0.200607800851814,1.00145316711334,1.71022415690218
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.65,100,0.833842746195541,0.671528825559191,0.106913142598359,0.137370294237259,1.47690909854815,0.44608841973575,0.128217392411407,0.204563510915363,0.981092725715949,1.69665048542104
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.7,100,0.829182793259045,0.671767266752933,0.105642924083344,0.139963488248962,1.44429391691008,0.447561371060921,0.12740607371762,0.208351158468158,0.962253145783251,1.68334131531324
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.75,100,0.824766437463082,0.67188891307925,0.104446516228462,0.142431176104648,1.4139804979415,0.448926944226526,0.126637689755819,0.211986197914607,0.944760259888243,1.6702926328217
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.8,100,0.82056796960679,0.671908488222486,0.103316476365048,0.144784216637366,1.38571347772703,0.450197043107628,0.125908492887623,0.215482047295441,0.928465886652892,1.65749873510616
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.85,100,0.816565248059787,0.671838396042304,0.102246360500488,0.147032117459185,1.35927445411956,0.451381853776368,0.125215175080537,0.218850423443091,0.913243164584949,1.6449528513661
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.9,100,0.812739101222262,0.67168915362408,0.101230560481379,0.149183244278292,1.33447553988771,0.452490143212485,0.124554805261787,0.222101612737646,0.898982847794045,1.63264757686821
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,0.95,100,0.809072844639665,0.671469731870896,0.100264171720865,0.151244992486698,1.31115420827205,0.453529498255605,0.123924776841966,0.225244691321065,0.885590343076971,1.62057517624839
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.65,1,100,0.805551888446787,0.671187825629144,0.099342885126017,0.153223928596246,1.28916914246968,0.454506518130136,0.123322763624282,0.228287705386521,0.872983322776265,1.60872779481826
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0,100,0.94189991381218,0.653509393510692,0.141296519403576,0.0860884284783348,2.23674168235713,0.409618641756135,0.150012243691267,0.131732503515921,1.40198610606731,1.91135325664118
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.05,100,0.927840336785621,0.659486299144826,0.137094158392036,0.0924696550156176,2.11091258847866,0.415469812083292,0.147756195712487,0.140214671837043,1.32985394480028,1.898249721585
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.1,100,0.915486996769863,0.664234101254315,0.133393185621514,0.0982335141957515,2.00319904739914,0.420475552352311,0.145707351488518,0.147889899073611,1.2680713386082,1.88404156020671
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.15,100,0.904549606465786,0.668030839218998,0.13011127972776,0.10347066291963,1.9101119468042,0.424799151644101,0.143840955540431,0.154889051290803,1.21463544332223,1.86924655944017
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.2,100,0.894787941822914,0.671082030697729,0.127180100629616,0.108257837844898,1.82891199849894,0.428568171351713,0.14213434791099,0.161318337986701,1.16798459041581,1.85419427347624
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.25,100,0.886006986132046,0.673541035934009,0.124543858591007,0.112658857330063,1.75745637745274,0.431882203307671,0.140567580775763,0.167263538997052,1.12690109736057,1.83909477352734
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.3,100,0.878049389716852,0.675523661251503,0.122157238968273,0.116726478679797,1.69406352304851,0.434819373849491,0.13912342562833,0.172794063887481,1.09043055425851,1.82408172307994
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.35,100,0.870788114046743,0.677118473389286,0.119983395707265,0.120504323589422,1.63740505149448,0.43744143146963,0.137787130728824,0.177966380072668,1.05781903429115,1.80923944627878
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.4,100,0.864120160746125,0.678394072764956,0.117992238888974,0.124028587665541,1.58642281595669,0.439797609660166,0.136546101166178,0.182826756077088,1.02846559305042,1.79462009216692
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.45,100,0.857961515725535,0.679404250291155,0.11615904815143,0.127329464147315,1.54026632073036,0.441927526493249,0.135389578695963,0.187413405336733,1.00188670437302,1.78025464708581
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.5,100,0.852243173543275,0.680191676974153,0.11446337630514,0.130432295093903,1.49824571878351,0.443863356895391,0.134308352191603,0.191758146283315,0.977689667053462,1.76616008914487
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.55,100,0.846908043251165,0.680790572565574,0.112888190865366,0.133358489899894,1.45979645642065,0.445631465209916,0.133294507904309,0.195887685984443,0.955552647169359,1.75234409347384
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.6,100,0.841908546486496,0.681228658253521,0.111419203491792,0.136126254684656,1.42445254443021,0.447253639484041,0.132341219193905,0.199824615472938,0.935209605541312,1.73880816184573
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.65,100,0.837204749746532,0.681528602292571,0.110044345306651,0.138751171512765,1.39182621082191,0.448748031626175,0.131442571652834,0.203588185508319,0.916438826442573,1.72554972511038
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.7,100,0.83276290601617,0.681709102603855,0.108753354685301,0.14124665964675,1.36159228936661,0.450129879405974,0.130593418486377,0.207194915114445,0.899054113655941,1.71256356737245
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.75,100,0.828554309738194,0.681785706541552,0.107537451660971,0.143624344473151,1.3334761423131,0.451412065622759,0.129789261122727,0.210659072337706,0.882897975250437,1.69984279693701
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.8,100,0.824554392170994,0.681771438236353,0.106389079171981,0.145894354148087,1.30724423892047,0.452605554836689,0.129026150587672,0.213993056860075,0.867836302433291,1.68737951106684
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.85,100,0.820742001941218,0.681677283523616,0.105301696102793,0.148065559503394,1.28269674504481,0.453719737305363,0.128300605858764,0.217207706758303,0.853754179977767,1.67516525185877
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.9,100,0.817098829035345,0.681512568356167,0.10426961066698,0.150145769228717,1.25966164767682,0.45476270202029,0.127609546069329,0.220312546239425,0.840552560770182,1.66319131840022
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,0.95,100,0.813608940555054,0.68128525674824,0.103287845395585,0.15214188962485,1.23799006042893,0.455741455132571,0.126950234009376,0.223315987125598,0.828145605663732,1.65144897932347
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.7,1,100,0.810258404105869,0.681002187343821,0.102352027038734,0.154060056138577,1.21755244480017,0.456662095980021,0.126320228855486,0.226225493840883,0.816458539695302,1.63992961593056
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0,100,0.939816523960111,0.665721510083097,0.144417255960289,0.089604085622065,2.09678577349932,0.414640759650283,0.153665372206648,0.134596951224966,1.30597078925562,1.93664456611425
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.05,100,0.926306633975737,0.67097699007759,0.140151829902061,0.0956674451103347,1.98071592393187,0.420073792765053,0.151301766349794,0.142579323173619,1.24005273334333,1.92264937269206
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.1,100,0.914472420013666,0.675148271078216,0.136404413326169,0.101143667700171,1.88143013885066,0.424722875627939,0.14916186682167,0.149809563369901,1.18357174726905,1.90791244492941
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.15,100,0.90401356845431,0.678481160141854,0.133085881495877,0.106122268570057,1.79562163573031,0.428741497763937,0.147216685832966,0.156411518556933,1.13467779909966,1.89284032531027
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.2,100,0.89468873624701,0.681156563951011,0.13012413228435,0.110677426883472,1.72073228817627,0.432248370995184,0.14544067340133,0.162484563374819,1.09194239305092,1.87768684411605
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.25,100,0.886305557168963,0.683309205289174,0.127461256075067,0.114870024286622,1.65477933601494,0.435335613318939,0.143811866059154,0.168108410361615,1.05425826489006,1.86261019549193
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.3,100,0.87871066651454,0.685040758497169,0.125050716048971,0.118749966684526,1.59621579557093,0.438075225729716,0.14231159449218,0.173347301181082,1.02076056976829,1.84770812187454
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.35,100,0.871781233223429,0.686429007619639,0.122854942734231,0.122358293040423,1.5438239636948,0.44052399966788,0.140924050727695,0.178253383353845,0.990767435118071,1.83303976557507
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.4,100,0.865418214182285,0.687534253875581,0.120843404873594,0.125728935993143,1.49663592958446,0.442727171640621,0.139635846453471,0.182869341104706,0.963735826027031,1.81863939783398
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.45,100,0.859541125404524,0.688403837411666,0.11899110325695,0.128890138067984,1.45387463772451,0.444721132823254,0.138435613771185,0.187230417762631,0.9392288955025,1.80452515747882
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.5,100,0.854084032123255,0.689075363997153,0.117277407215688,0.131865572239632,1.41491013696316,0.44653544263122,0.137313663298605,0.191365965363663,0.916891761486416,1.79070468554943
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.55,100,0.848992480277922,0.689579035833932,0.115685157855378,0.134675223285096,1.37922692926374,0.448194333908233,0.136261699064176,0.195300634570812,0.896433422054505,1.77717880230342
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.6,100,0.844221142577633,0.689939356356435,0.114199975294068,0.137336080808246,1.34639941839938,0.449717846884862,0.135272583846201,0.199055293110857,0.877613143693147,1.76394393210012
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.65,100,0.839732003637738,0.690176392591369,0.112809720917186,0.139862685788944,1.31607328988662,0.45112269093529,0.134340147128479,0.202647739462384,0.860230124320162,1.75099371644449
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.7,100,0.835492951735787,0.690306721080756,0.111504077371668,0.142267563677989,1.28795126106664,0.452422905430624,0.133459028158181,0.206093261637743,0.84411557035476,1.73832009392995
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.75,100,0.831476678281035,0.690344144779143,0.110274218252671,0.144561569578563,1.26178207589573,0.453630371143794,0.132624547546719,0.209405078136517,0.829126567842894,1.72591402604918
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.8,100,0.827659811364314,0.690300242250228,0.109112546455267,0.146754165096472,1.23735192915728,0.454755209536968,0.131832601942343,0.212594688679357,0.815141298488661,1.71376598533712
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.85,100,0.824022228497881,0.690184792681738,0.10801248541157,0.1488536418344,1.21447772552914,0.455806097203314,0.13107957731731,0.21567215536005,0.802055272853653,1.70186628259536
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.9,100,0.820546507469299,0.690006107952181,0.106968311330524,0.150867302993853,1.19300173656378,0.456790515542322,0.130362277283261,0.2186463297283,0.789778339651482,1.69020528436681
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,0.95,100,0.817217484407284,0.689771294413876,0.105975017446932,0.152801611888388,1.17278733183995,0.457714950574117,0.129677863566262,0.221525037539043,0.778232292318303,1.67877355513882
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.75,1,100,0.814021895667671,0.689486461013744,0.105028203432865,0.154662314159329,1.15371554240841,0.458585054050247,0.129023806351941,0.224315230108987,0.767348939087327,1.66756194772897
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0,100,0.937167079408833,0.676330103657205,0.147041225699706,0.0927315721664663,1.97099774968011,0.419170303335772,0.156899691560293,0.137109928517195,1.22156875782996,1.95821335701036
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.05,100,0.924249788690712,0.68096510732059,0.142751269287504,0.098495302037867,1.86394659699528,0.424220525870198,0.154450962320181,0.14464074734375,1.16118197110361,1.94359475229151
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.1,100,0.912953255434688,0.684641687650847,0.138986970325374,0.103703237634576,1.77236294436951,0.428545227070233,0.152238868198348,0.151470819707757,1.10939443820875,1.92852149972029
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.15,100,0.902977343423726,0.687576993792882,0.135655145451094,0.108442282061527,1.69315702825681,0.432287648214589,0.150230951461909,0.15771656562173,1.0645075044841,1.91330996520366
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.2,100,0.89408546301482,0.689930403299966,0.132681709414735,0.112783352192464,1.62396293035172,0.435557760481964,0.14839935878986,0.163470622041029,1.02521885347643,1.89815334191608
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.25,100,0.886091315536947,0.691820499340735,0.130007810426084,0.116784101643932,1.56295815203538,0.438440534393466,0.146720555936498,0.168806940174829,0.990523131456835,1.88316864435878
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.3,100,0.878847537121167,0.693336795685199,0.1275864895266,0.120491509534973,1.50872592794154,0.441002229329932,0.145174770523377,0.173784963216751,0.959636790966141,1.86842529189009
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.35,100,0.872236709616327,0.694547834466594,0.125380012056458,0.123944064789839,1.46015332614367,0.4432950510583,0.143745396948048,0.178452884940641,0.931942641161513,1.85396268239229
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.4,100,0.866164474284602,0.695506820623566,0.123357805173201,0.127173519918695,1.4163565902467,0.445360571646074,0.142418453810504,0.182850140570406,0.90694923756666,1.83980114101743
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.45,100,0.86055432175512,0.69625558604799,0.121494884112903,0.130206269080405,1.37662643835723,0.447232242394005,0.141182120688339,0.187009299012547,0.884261097939602,1.82594883494781
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.5,100,0.85534365974173,0.696827414248892,0.119770654740908,0.133064422199785,1.3403877727863,0.448937250490922,0.140026354760229,0.190957501784304,0.863556727249253,1.81240619655989
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.55,100,0.850480836614818,0.697249079880936,0.118168000134998,0.135766641343611,1.30716976701786,0.45049790176544,0.138942578183588,0.1947175625772,0.844572268769896,1.79916878461982
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.6,100,0.845922875559578,0.697542340868695,0.116672580076506,0.138328793863712,1.27658345037782,0.451932659994033,0.137923424755865,0.198308813328009,0.827089225458513,1.78622915201655
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.65,100,0.84163373718624,0.697725044055594,0.115272290107436,0.140764465033423,1.24830474570661,0.4532569356526,0.136962534905997,0.201747760428973,0.810925146832613,1.7735780730124
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.7,100,0.837582976726402,0.697811954517551,0.113956840603901,0.14308536291467,1.2220615060036,0.454483690363752,0.136054389559454,0.205048597961603,0.795926494959511,1.76120535248052
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.75,100,0.833744697647484,0.697815384821731,0.112717426631648,0.145301640294547,1.19762351061301,0.455623904546205,0.135194175087043,0.208223612512737,0.78196312656711,1.74910035936478
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.8,100,0.830096729535349,0.697745677705783,0.111546466939191,0.147422152484875,1.17479467245434,0.45668694257919,0.134377673071462,0.211283505144174,0.768923985148247,1.73725237652652
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.85,100,0.826619976963513,0.697611580119936,0.110437395994335,0.149454665221637,1.15340691275796,0.457680840472025,0.133601169911249,0.214237649546962,0.756713707571407,1.72565082743787
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.9,100,0.823297899755417,0.697420535870883,0.109384497026795,0.151406023488079,1.13331530507042,0.458612534399673,0.132861382325026,0.217094300641743,0.745249928270692,1.7142854198283
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,0.95,100,0.820116095010446,0.697178916644574,0.108382767013422,0.153282289531525,1.11439419409789,0.459488043715449,0.132155395648029,0.219860764392089,0.734461120308005,1.70314623315586
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.8,1,100,0.817061958555918,0.696892205923449,0.107427806732918,0.155088856429376,1.09653406973246,0.460312618620857,0.131480612465164,0.222543537022154,0.724284853174238,1.69222376806336
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.85,0,100,0.934188197218409,0.685611060650257,0.149263893134052,0.0955250459581203,1.85779212629467,0.423269153458179,0.159779253878922,0.139328332695685,1.1469273845323,1.97676912729416
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.85,0.05,100,0.921876614579036,0.689711261817586,0.144978515584505,0.101008592467167,1.75898698690394,0.427969998979965,0.157264555030184,0.14645054830768,1.09146203732737,1.96173307001086
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.85,0.1,100,0.911116532626663,0.692962053648733,0.141219639466638,0.105967552586681,1.6743923050172,0.43200006507023,0.154996242971813,0.152919704663074,1.04383433538943,1.94646909178195
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.85,0.15,100,0.901614690151773,0.695555325995866,0.137892159559969,0.110485312982692,1.60114798576511,0.435492351448933,0.152939122516689,0.158844751601181,1.00249063629874,1.93122071452207
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.85,0.2,100,0.893142919538737,0.697631710560887,0.134921362740215,0.114629163341859,1.53707927818964,0.438548426257714,0.151063575368089,0.164311859117898,0.966245783095861,1.91613263442282
5,3.645,1.5,0.5,1,0.8,0.1,1,2,0.15,0.5,30,0.85,0.25,100,0.885523010706539,0.699295840958963,0.132248339004808,0.11845343742947,1.48051760549965,0.441246543870971,0.149344892685838,0.169389592346254,0.934187275690061,1.9012891711498
